,date,county,Population,cases,Minority_pct,Hotspot,Hotspot_in_2_weeks
8984,2021-09-29,Clay,11238.0,1506,0.0847,True,True
9084,2021-09-30,Clay,11238.0,1511,0.0847,True,True
9184,2021-10-01,Clay,11238.0,1522,0.0847,True,True
9284,2021-10-02,Clay,11238.0,1522,0.0847,True,True
9384,2021-10-03,Clay,11238.0,1522,0.0847,True,True
9484,2021-10-04,Clay,11238.0,1552,0.0847,True,True
9584,2021-10-05,Clay,11238.0,1560,0.0847,True,True
9684,2021-10-06,Clay,11238.0,1580,0.0847,True,True
9784,2021-10-07,Clay,11238.0,1588,0.0847,True,True
9884,2021-10-08,Clay,11238.0,1595,0.0847,True,True
9984,2021-10-09,Clay,11238.0,1595,0.0847,True,True
10084,2021-10-10,Clay,11238.0,1595,0.0847,True,True
10184,2021-10-11,Clay,11238.0,1607,0.0847,True,True
10284,2021-10-12,Clay,11238.0,1609,0.0847,True,True
10384,2021-10-13,Clay,11238.0,1620,0.0847,True,True
10484,2021-10-14,Clay,11238.0,1627,0.0847,True,True
10584,2021-10-15,Clay,11238.0,1634,0.0847,True,True
10684,2021-10-16,Clay,11238.0,1634,0.0847,True,True
10784,2021-10-17,Clay,11238.0,1634,0.0847,True,True
10884,2021-10-18,Clay,11238.0,1642,0.0847,True,True
10984,2021-10-19,Clay,11238.0,1642,0.0847,True,True
11084,2021-10-20,Clay,11238.0,1646,0.0847,True,True
11184,2021-10-21,Clay,11238.0,1646,0.0847,True,False
11284,2021-10-22,Clay,11238.0,1647,0.0847,True,False
11384,2021-10-23,Clay,11238.0,1647,0.0847,True,False
11484,2021-10-24,Clay,11238.0,1647,0.0847,True,False
11584,2021-10-25,Clay,11238.0,1650,0.0847,True,False
11684,2021-10-26,Clay,11238.0,1650,0.0847,True,False
11784,2021-10-27,Clay,11238.0,1653,0.0847,True,True
11884,2021-10-28,Clay,11238.0,1654,0.0847,True,True
11984,2021-10-29,Clay,11238.0,1656,0.0847,True,True
12084,2021-10-30,Clay,11238.0,1656,0.0847,True,True
12184,2021-10-31,Clay,11238.0,1656,0.0847,True,True
12284,2021-11-01,Clay,11238.0,1660,0.0847,True,True
12384,2021-11-02,Clay,11238.0,1660,0.0847,True,True
12484,2021-11-03,Clay,11238.0,1660,0.0847,True,True
12584,2021-11-04,Clay,11238.0,1659,0.0847,False,True
12684,2021-11-05,Clay,11238.0,1661,0.0847,False,True
12784,2021-11-06,Clay,11238.0,1661,0.0847,False,True
12884,2021-11-07,Clay,11238.0,1661,0.0847,False,True
12984,2021-11-08,Clay,11238.0,1665,0.0847,False,True
13084,2021-11-09,Clay,11238.0,1665,0.0847,False,True
13184,2021-11-10,Clay,11238.0,1670,0.0847,True,False
13284,2021-11-11,Clay,11238.0,1670,0.0847,True,False
13384,2021-11-12,Clay,11238.0,1680,0.0847,True,False
13484,2021-11-13,Clay,11238.0,1680,0.0847,True,False
13584,2021-11-14,Clay,11238.0,1680,0.0847,True,False
13684,2021-11-15,Clay,11238.0,1683,0.0847,True,False
13784,2021-11-16,Clay,11238.0,1684,0.0847,True,False
13884,2021-11-17,Clay,11238.0,1695,0.0847,True,True
13984,2021-11-18,Clay,11238.0,1695,0.0847,True,True
14084,2021-11-19,Clay,11238.0,1695,0.0847,True,
14184,2021-11-20,Clay,11238.0,1695,0.0847,True,
14284,2021-11-21,Clay,11238.0,1695,0.0847,True,
14384,2021-11-22,Clay,11238.0,1696,0.0847,True,
14484,2021-11-23,Clay,11238.0,1697,0.0847,True,
14584,2021-11-24,Clay,11238.0,1698,0.0847,False,
14684,2021-11-25,Clay,11238.0,1698,0.0847,False,
14784,2021-11-26,Clay,11238.0,1698,0.0847,False,
14884,2021-11-27,Clay,11238.0,1698,0.0847,False,
14984,2021-11-28,Clay,11238.0,1698,0.0847,False,
15084,2021-11-29,Clay,11238.0,1700,0.0847,False,
15184,2021-11-30,Clay,11238.0,1700,0.0847,False,
15284,2021-12-01,Clay,11238.0,1705,0.0847,True,
15383,2021-12-02,Clay,11238.0,1709,0.0847,True,
22,2021-07-01,Cleveland,99332.0,11712,0.2858,False,True
122,2021-07-02,Cleveland,99332.0,11717,0.2858,False,True
222,2021-07-03,Cleveland,99332.0,11717,0.2858,False,True
322,2021-07-04,Cleveland,99332.0,11717,0.2858,False,True
422,2021-07-05,Cleveland,99332.0,11717,0.2858,False,True
522,2021-07-06,Cleveland,99332.0,11735,0.2858,False,True
622,2021-07-07,Cleveland,99332.0,11740,0.2858,False,True
720,2021-07-08,Cleveland,99332.0,11761,0.2858,False,True
813,2021-07-09,Cleveland,99332.0,11762,0.2858,False,True
908,2021-07-10,Cleveland,99332.0,11762,0.2858,False,True
1003,2021-07-11,Cleveland,99332.0,11762,0.2858,False,True
1098,2021-07-12,Cleveland,99332.0,11787,0.2858,True,True
1193,2021-07-13,Cleveland,99332.0,11801,0.2858,True,True
1290,2021-07-14,Cleveland,99332.0,11814,0.2858,True,True
1388,2021-07-15,Cleveland,99332.0,11826,0.2858,True,True
1487,2021-07-16,Cleveland,99332.0,11836,0.2858,True,True
1587,2021-07-17,Cleveland,99332.0,11836,0.2858,True,True
1687,2021-07-18,Cleveland,99332.0,11836,0.2858,True,True
1786,2021-07-19,Cleveland,99332.0,11871,0.2858,True,True
1885,2021-07-20,Cleveland,99332.0,11881,0.2858,True,True
1985,2021-07-21,Cleveland,99332.0,11902,0.2858,True,True
2085,2021-07-22,Cleveland,99332.0,11929,0.2858,True,True
2185,2021-07-23,Cleveland,99332.0,11959,0.2858,True,True
2285,2021-07-24,Cleveland,99332.0,11959,0.2858,True,True
2385,2021-07-25,Cleveland,99332.0,11959,0.2858,True,True
2485,2021-07-26,Cleveland,99332.0,12029,0.2858,True,True
2585,2021-07-27,Cleveland,99332.0,12047,0.2858,True,True
2685,2021-07-28,Cleveland,99332.0,12080,0.2858,True,True
2785,2021-07-29,Cleveland,99332.0,12112,0.2858,True,True
2885,2021-07-30,Cleveland,99332.0,12150,0.2858,True,True
2985,2021-07-31,Cleveland,99332.0,12150,0.2858,True,True
3085,2021-08-01,Cleveland,99332.0,12150,0.2858,True,True
3185,2021-08-02,Cleveland,99332.0,12278,0.2858,True,True
3285,2021-08-03,Cleveland,99332.0,12308,0.2858,True,True
3385,2021-08-04,Cleveland,99332.0,12348,0.2858,True,True
3485,2021-08-05,Cleveland,99332.0,12405,0.2858,True,True
3585,2021-08-06,Cleveland,99332.0,12462,0.2858,True,True
3685,2021-08-07,Cleveland,99332.0,12462,0.2858,True,True
3785,2021-08-08,Cleveland,99332.0,12462,0.2858,True,True
3885,2021-08-09,Cleveland,99332.0,12708,0.2858,True,True
3985,2021-08-10,Cleveland,99332.0,12740,0.2858,True,True
4085,2021-08-11,Cleveland,99332.0,12801,0.2858,True,True
4185,2021-08-12,Cleveland,99332.0,12877,0.2858,True,True
4285,2021-08-13,Cleveland,99332.0,12943,0.2858,True,True
4385,2021-08-14,Cleveland,99332.0,12943,0.2858,True,True
4485,2021-08-15,Cleveland,99332.0,12943,0.2858,True,True
4585,2021-08-16,Cleveland,99332.0,13149,0.2858,True,True
4685,2021-08-17,Cleveland,99332.0,13193,0.2858,True,True
4785,2021-08-18,Cleveland,99332.0,13250,0.2858,True,True
4885,2021-08-19,Cleveland,99332.0,13347,0.2858,True,True
4985,2021-08-20,Cleveland,99332.0,13408,0.2858,True,True
5085,2021-08-21,Cleveland,99332.0,13408,0.2858,True,True
5185,2021-08-22,Cleveland,99332.0,13408,0.2858,True,True
5285,2021-08-23,Cleveland,99332.0,13621,0.2858,True,True
5385,2021-08-24,Cleveland,99332.0,13725,0.2858,True,True
5485,2021-08-25,Cleveland,99332.0,13821,0.2858,True,True
5585,2021-08-26,Cleveland,99332.0,13935,0.2858,True,True
5685,2021-08-27,Cleveland,99332.0,14044,0.2858,True,True
5785,2021-08-28,Cleveland,99332.0,14044,0.2858,True,True
5885,2021-08-29,Cleveland,99332.0,14044,0.2858,True,True
5985,2021-08-30,Cleveland,99332.0,14317,0.2858,True,True
6085,2021-08-31,Cleveland,99332.0,14390,0.2858,True,True
6185,2021-09-01,Cleveland,99332.0,14482,0.2858,True,True
6285,2021-09-02,Cleveland,99332.0,14586,0.2858,True,True
6385,2021-09-03,Cleveland,99332.0,14715,0.2858,True,True
6485,2021-09-04,Cleveland,99332.0,14715,0.2858,True,True
6585,2021-09-05,Cleveland,99332.0,14715,0.2858,True,True
6685,2021-09-06,Cleveland,99332.0,14715,0.2858,True,True
6785,2021-09-07,Cleveland,99332.0,15107,0.2858,True,True
6885,2021-09-08,Cleveland,99332.0,15183,0.2858,True,True
6985,2021-09-09,Cleveland,99332.0,15248,0.2858,True,True
7085,2021-09-10,Cleveland,99332.0,15311,0.2858,True,True
7185,2021-09-11,Cleveland,99332.0,15311,0.2858,True,True
7285,2021-09-12,Cleveland,99332.0,15311,0.2858,True,True
7385,2021-09-13,Cleveland,99332.0,15711,0.2858,True,True
7485,2021-09-14,Cleveland,99332.0,15789,0.2858,True,True
7585,2021-09-15,Cleveland,99332.0,15893,0.2858,True,True
7685,2021-09-16,Cleveland,99332.0,15994,0.2858,True,True
7785,2021-09-17,Cleveland,99332.0,16174,0.2858,True,True
7885,2021-09-18,Cleveland,99332.0,16174,0.2858,True,True
7985,2021-09-19,Cleveland,99332.0,16174,0.2858,True,True
8085,2021-09-20,Cleveland,99332.0,16378,0.2858,True,True
8185,2021-09-21,Cleveland,99332.0,16521,0.2858,True,True
8285,2021-09-22,Cleveland,99332.0,16594,0.2858,True,True
8385,2021-09-23,Cleveland,99332.0,16704,0.2858,True,True
8485,2021-09-24,Cleveland,99332.0,16794,0.2858,True,True
8585,2021-09-25,Cleveland,99332.0,16794,0.2858,True,True
8685,2021-09-26,Cleveland,99332.0,16794,0.2858,True,True
8785,2021-09-27,Cleveland,99332.0,17029,0.2858,True,True
8885,2021-09-28,Cleveland,99332.0,17068,0.2858,True,True
8985,2021-09-29,Cleveland,99332.0,17164,0.2858,True,True
9085,2021-09-30,Cleveland,99332.0,17204,0.2858,True,True
9185,2021-10-01,Cleveland,99332.0,17245,0.2858,True,True
9285,2021-10-02,Cleveland,99332.0,17245,0.2858,True,True
9385,2021-10-03,Cleveland,99332.0,17245,0.2858,True,True
9485,2021-10-04,Cleveland,99332.0,17464,0.2858,True,True
9585,2021-10-05,Cleveland,99332.0,17518,0.2858,True,True
9685,2021-10-06,Cleveland,99332.0,17566,0.2858,True,True
9785,2021-10-07,Cleveland,99332.0,17619,0.2858,True,True
9885,2021-10-08,Cleveland,99332.0,17709,0.2858,True,True
9985,2021-10-09,Cleveland,99332.0,17709,0.2858,True,True
10085,2021-10-10,Cleveland,99332.0,17709,0.2858,True,True
10185,2021-10-11,Cleveland,99332.0,17836,0.2858,True,True
10285,2021-10-12,Cleveland,99332.0,17884,0.2858,True,True
10385,2021-10-13,Cleveland,99332.0,17925,0.2858,True,True
10485,2021-10-14,Cleveland,99332.0,17991,0.2858,True,True
10585,2021-10-15,Cleveland,99332.0,18044,0.2858,True,True
10685,2021-10-16,Cleveland,99332.0,18044,0.2858,True,True
10785,2021-10-17,Cleveland,99332.0,18044,0.2858,True,True
10885,2021-10-18,Cleveland,99332.0,18123,0.2858,True,True
10985,2021-10-19,Cleveland,99332.0,18139,0.2858,True,True
11085,2021-10-20,Cleveland,99332.0,18177,0.2858,True,True
11185,2021-10-21,Cleveland,99332.0,18215,0.2858,True,True
11285,2021-10-22,Cleveland,99332.0,18244,0.2858,True,True
11385,2021-10-23,Cleveland,99332.0,18244,0.2858,True,True
11485,2021-10-24,Cleveland,99332.0,18244,0.2858,True,True
11585,2021-10-25,Cleveland,99332.0,18309,0.2858,True,True
11685,2021-10-26,Cleveland,99332.0,18323,0.2858,True,True
11785,2021-10-27,Cleveland,99332.0,18340,0.2858,True,True
11885,2021-10-28,Cleveland,99332.0,18356,0.2858,True,True
11985,2021-10-29,Cleveland,99332.0,18367,0.2858,True,True
12085,2021-10-30,Cleveland,99332.0,18367,0.2858,True,True
12185,2021-10-31,Cleveland,99332.0,18367,0.2858,True,True
12285,2021-11-01,Cleveland,99332.0,18426,0.2858,True,True
12385,2021-11-02,Cleveland,99332.0,18438,0.2858,True,True
12485,2021-11-03,Cleveland,99332.0,18461,0.2858,True,True
12585,2021-11-04,Cleveland,99332.0,18482,0.2858,True,True
12685,2021-11-05,Cleveland,99332.0,18504,0.2858,True,True
12785,2021-11-06,Cleveland,99332.0,18504,0.2858,True,True
12885,2021-11-07,Cleveland,99332.0,18504,0.2858,True,True
12985,2021-11-08,Cleveland,99332.0,18548,0.2858,True,True
13085,2021-11-09,Cleveland,99332.0,18563,0.2858,True,True
13185,2021-11-10,Cleveland,99332.0,18584,0.2858,True,True
13285,2021-11-11,Cleveland,99332.0,18584,0.2858,True,True
13385,2021-11-12,Cleveland,99332.0,18632,0.2858,True,True
13485,2021-11-13,Cleveland,99332.0,18632,0.2858,True,True
13585,2021-11-14,Cleveland,99332.0,18632,0.2858,True,True
13685,2021-11-15,Cleveland,99332.0,18696,0.2858,True,True
13785,2021-11-16,Cleveland,99332.0,18703,0.2858,True,True
13885,2021-11-17,Cleveland,99332.0,18716,0.2858,True,True
13985,2021-11-18,Cleveland,99332.0,18738,0.2858,True,True
14085,2021-11-19,Cleveland,99332.0,18755,0.2858,True,
14185,2021-11-20,Cleveland,99332.0,18755,0.2858,True,
14285,2021-11-21,Cleveland,99332.0,18755,0.2858,True,
14385,2021-11-22,Cleveland,99332.0,18803,0.2858,True,
14485,2021-11-23,Cleveland,99332.0,18817,0.2858,True,
14585,2021-11-24,Cleveland,99332.0,18834,0.2858,True,
14685,2021-11-25,Cleveland,99332.0,18834,0.2858,True,
14785,2021-11-26,Cleveland,99332.0,18834,0.2858,True,
14885,2021-11-27,Cleveland,99332.0,18834,0.2858,True,
14985,2021-11-28,Cleveland,99332.0,18834,0.2858,True,
15085,2021-11-29,Cleveland,99332.0,18929,0.2858,True,
15185,2021-11-30,Cleveland,99332.0,18943,0.2858,True,
15285,2021-12-01,Cleveland,99332.0,18964,0.2858,True,
15384,2021-12-02,Cleveland,99332.0,19005,0.2858,True,
23,2021-07-01,Columbus,49795.0,6461,0.3999,False,True
123,2021-07-02,Columbus,49795.0,6459,0.3999,False,True
223,2021-07-03,Columbus,49795.0,6459,0.3999,False,True
323,2021-07-04,Columbus,49795.0,6459,0.3999,False,True
423,2021-07-05,Columbus,49795.0,6459,0.3999,False,True
523,2021-07-06,Columbus,49795.0,6462,0.3999,False,True
623,2021-07-07,Columbus,49795.0,6474,0.3999,False,True
721,2021-07-08,Columbus,49795.0,6479,0.3999,False,True
814,2021-07-09,Columbus,49795.0,6480,0.3999,False,True
909,2021-07-10,Columbus,49795.0,6480,0.3999,False,True
1004,2021-07-11,Columbus,49795.0,6480,0.3999,False,True
1099,2021-07-12,Columbus,49795.0,6490,0.3999,True,True
1194,2021-07-13,Columbus,49795.0,6491,0.3999,True,True
1291,2021-07-14,Columbus,49795.0,6496,0.3999,False,True
1389,2021-07-15,Columbus,49795.0,6507,0.3999,True,True
1488,2021-07-16,Columbus,49795.0,6519,0.3999,True,True
1588,2021-07-17,Columbus,49795.0,6519,0.3999,True,True
1688,2021-07-18,Columbus,49795.0,6519,0.3999,True,True
1787,2021-07-19,Columbus,49795.0,6560,0.3999,True,True
1886,2021-07-20,Columbus,49795.0,6571,0.3999,True,True
1986,2021-07-21,Columbus,49795.0,6601,0.3999,True,True
2086,2021-07-22,Columbus,49795.0,6652,0.3999,True,True
2186,2021-07-23,Columbus,49795.0,6673,0.3999,True,True
2286,2021-07-24,Columbus,49795.0,6673,0.3999,True,True
2386,2021-07-25,Columbus,49795.0,6673,0.3999,True,True
2486,2021-07-26,Columbus,49795.0,6753,0.3999,True,True
2586,2021-07-27,Columbus,49795.0,6762,0.3999,True,True
2686,2021-07-28,Columbus,49795.0,6823,0.3999,True,True
2786,2021-07-29,Columbus,49795.0,6867,0.3999,True,True
2886,2021-07-30,Columbus,49795.0,6903,0.3999,True,True
2986,2021-07-31,Columbus,49795.0,6903,0.3999,True,True
3086,2021-08-01,Columbus,49795.0,6903,0.3999,True,True
3186,2021-08-02,Columbus,49795.0,7009,0.3999,True,True
3286,2021-08-03,Columbus,49795.0,7017,0.3999,True,True
3386,2021-08-04,Columbus,49795.0,7069,0.3999,True,True
3486,2021-08-05,Columbus,49795.0,7145,0.3999,True,True
3586,2021-08-06,Columbus,49795.0,7185,0.3999,True,True
3686,2021-08-07,Columbus,49795.0,7185,0.3999,True,True
3786,2021-08-08,Columbus,49795.0,7185,0.3999,True,True
3886,2021-08-09,Columbus,49795.0,7318,0.3999,True,True
3986,2021-08-10,Columbus,49795.0,7335,0.3999,True,True
4086,2021-08-11,Columbus,49795.0,7422,0.3999,True,True
4186,2021-08-12,Columbus,49795.0,7495,0.3999,True,True
4286,2021-08-13,Columbus,49795.0,7529,0.3999,True,True
4386,2021-08-14,Columbus,49795.0,7529,0.3999,True,True
4486,2021-08-15,Columbus,49795.0,7529,0.3999,True,True
4586,2021-08-16,Columbus,49795.0,7697,0.3999,True,True
4686,2021-08-17,Columbus,49795.0,7719,0.3999,True,True
4786,2021-08-18,Columbus,49795.0,7782,0.3999,True,True
4886,2021-08-19,Columbus,49795.0,7911,0.3999,True,True
4986,2021-08-20,Columbus,49795.0,7971,0.3999,True,True
5086,2021-08-21,Columbus,49795.0,7971,0.3999,True,True
5186,2021-08-22,Columbus,49795.0,7971,0.3999,True,True
5286,2021-08-23,Columbus,49795.0,8124,0.3999,True,True
5386,2021-08-24,Columbus,49795.0,8160,0.3999,True,True
5486,2021-08-25,Columbus,49795.0,8208,0.3999,True,True
5586,2021-08-26,Columbus,49795.0,8311,0.3999,True,True
5686,2021-08-27,Columbus,49795.0,8436,0.3999,True,True
5786,2021-08-28,Columbus,49795.0,8436,0.3999,True,True
5886,2021-08-29,Columbus,49795.0,8436,0.3999,True,True
5986,2021-08-30,Columbus,49795.0,8585,0.3999,True,True
6086,2021-08-31,Columbus,49795.0,8606,0.3999,True,True
6186,2021-09-01,Columbus,49795.0,8691,0.3999,True,True
6286,2021-09-02,Columbus,49795.0,8772,0.3999,True,True
6386,2021-09-03,Columbus,49795.0,8859,0.3999,True,True
6486,2021-09-04,Columbus,49795.0,8859,0.3999,True,True
6586,2021-09-05,Columbus,49795.0,8859,0.3999,True,True
6686,2021-09-06,Columbus,49795.0,8859,0.3999,True,True
6786,2021-09-07,Columbus,49795.0,9036,0.3999,True,True
6886,2021-09-08,Columbus,49795.0,9065,0.3999,True,True
6986,2021-09-09,Columbus,49795.0,9108,0.3999,True,True
7086,2021-09-10,Columbus,49795.0,9180,0.3999,True,True
7186,2021-09-11,Columbus,49795.0,9180,0.3999,True,True
7286,2021-09-12,Columbus,49795.0,9180,0.3999,True,True
7386,2021-09-13,Columbus,49795.0,9315,0.3999,True,True
7486,2021-09-14,Columbus,49795.0,9321,0.3999,True,True
7586,2021-09-15,Columbus,49795.0,9338,0.3999,True,True
7686,2021-09-16,Columbus,49795.0,9384,0.3999,True,True
7786,2021-09-17,Columbus,49795.0,9453,0.3999,True,True
7886,2021-09-18,Columbus,49795.0,9453,0.3999,True,True
7986,2021-09-19,Columbus,49795.0,9453,0.3999,True,True
8086,2021-09-20,Columbus,49795.0,9508,0.3999,True,True
8186,2021-09-21,Columbus,49795.0,9516,0.3999,True,True
8286,2021-09-22,Columbus,49795.0,9523,0.3999,True,True
8386,2021-09-23,Columbus,49795.0,9560,0.3999,True,True
8486,2021-09-24,Columbus,49795.0,9578,0.3999,True,True
8586,2021-09-25,Columbus,49795.0,9578,0.3999,True,True
8686,2021-09-26,Columbus,49795.0,9578,0.3999,True,True
8786,2021-09-27,Columbus,49795.0,9646,0.3999,True,True
8886,2021-09-28,Columbus,49795.0,9664,0.3999,True,True
8986,2021-09-29,Columbus,49795.0,9709,0.3999,True,True
9086,2021-09-30,Columbus,49795.0,9740,0.3999,True,True
9186,2021-10-01,Columbus,49795.0,9751,0.3999,True,True
9286,2021-10-02,Columbus,49795.0,9751,0.3999,True,True
9386,2021-10-03,Columbus,49795.0,9751,0.3999,True,True
9486,2021-10-04,Columbus,49795.0,9777,0.3999,True,True
9586,2021-10-05,Columbus,49795.0,9778,0.3999,True,True
9686,2021-10-06,Columbus,49795.0,9794,0.3999,True,True
9786,2021-10-07,Columbus,49795.0,9803,0.3999,True,True
9886,2021-10-08,Columbus,49795.0,9816,0.3999,True,True
9986,2021-10-09,Columbus,49795.0,9816,0.3999,True,True
10086,2021-10-10,Columbus,49795.0,9816,0.3999,True,True
10186,2021-10-11,Columbus,49795.0,9847,0.3999,True,True
10286,2021-10-12,Columbus,49795.0,9851,0.3999,True,True
10386,2021-10-13,Columbus,49795.0,9871,0.3999,True,True
10486,2021-10-14,Columbus,49795.0,9881,0.3999,True,True
10586,2021-10-15,Columbus,49795.0,9894,0.3999,True,True
10686,2021-10-16,Columbus,49795.0,9894,0.3999,True,True
10786,2021-10-17,Columbus,49795.0,9894,0.3999,True,True
10886,2021-10-18,Columbus,49795.0,9939,0.3999,True,True
10986,2021-10-19,Columbus,49795.0,9941,0.3999,True,True
11086,2021-10-20,Columbus,49795.0,9960,0.3999,True,True
11186,2021-10-21,Columbus,49795.0,9989,0.3999,True,True
11286,2021-10-22,Columbus,49795.0,9992,0.3999,True,True
11386,2021-10-23,Columbus,49795.0,9992,0.3999,True,True
11486,2021-10-24,Columbus,49795.0,9992,0.3999,True,True
11586,2021-10-25,Columbus,49795.0,10049,0.3999,True,True
11686,2021-10-26,Columbus,49795.0,10053,0.3999,True,True
11786,2021-10-27,Columbus,49795.0,10067,0.3999,True,True
11886,2021-10-28,Columbus,49795.0,10078,0.3999,True,True
11986,2021-10-29,Columbus,49795.0,10086,0.3999,True,True
12086,2021-10-30,Columbus,49795.0,10086,0.3999,True,True
12186,2021-10-31,Columbus,49795.0,10086,0.3999,True,True
12286,2021-11-01,Columbus,49795.0,10118,0.3999,True,True
12386,2021-11-02,Columbus,49795.0,10123,0.3999,True,True
12486,2021-11-03,Columbus,49795.0,10133,0.3999,True,True
12586,2021-11-04,Columbus,49795.0,10142,0.3999,True,True
12686,2021-11-05,Columbus,49795.0,10146,0.3999,True,True
12786,2021-11-06,Columbus,49795.0,10146,0.3999,True,True
12886,2021-11-07,Columbus,49795.0,10146,0.3999,True,True
12986,2021-11-08,Columbus,49795.0,10159,0.3999,True,True
13086,2021-11-09,Columbus,49795.0,10162,0.3999,True,True
13186,2021-11-10,Columbus,49795.0,10170,0.3999,True,True
13286,2021-11-11,Columbus,49795.0,10170,0.3999,True,True
13386,2021-11-12,Columbus,49795.0,10182,0.3999,True,True
13486,2021-11-13,Columbus,49795.0,10182,0.3999,True,True
13586,2021-11-14,Columbus,49795.0,10182,0.3999,True,True
13686,2021-11-15,Columbus,49795.0,10195,0.3999,True,True
13786,2021-11-16,Columbus,49795.0,10206,0.3999,True,True
13886,2021-11-17,Columbus,49795.0,10212,0.3999,True,True
13986,2021-11-18,Columbus,49795.0,10220,0.3999,True,True
14086,2021-11-19,Columbus,49795.0,10231,0.3999,True,
14186,2021-11-20,Columbus,49795.0,10231,0.3999,True,
14286,2021-11-21,Columbus,49795.0,10231,0.3999,True,
14386,2021-11-22,Columbus,49795.0,10258,0.3999,True,
14486,2021-11-23,Columbus,49795.0,10259,0.3999,True,
14586,2021-11-24,Columbus,49795.0,10269,0.3999,True,
14686,2021-11-25,Columbus,49795.0,10269,0.3999,True,
14786,2021-11-26,Columbus,49795.0,10269,0.3999,True,
14886,2021-11-27,Columbus,49795.0,10269,0.3999,True,
14986,2021-11-28,Columbus,49795.0,10269,0.3999,True,
15086,2021-11-29,Columbus,49795.0,10296,0.3999,True,
15186,2021-11-30,Columbus,49795.0,10302,0.3999,True,
15286,2021-12-01,Columbus,49795.0,10317,0.3999,True,
15385,2021-12-02,Columbus,49795.0,10325,0.3999,True,
24,2021-07-01,Craven,102568.0,9470,0.3377,False,False
124,2021-07-02,Craven,102568.0,9470,0.3377,False,False
224,2021-07-03,Craven,102568.0,9470,0.3377,False,False
324,2021-07-04,Craven,102568.0,9470,0.3377,False,False
424,2021-07-05,Craven,102568.0,9470,0.3377,False,False
524,2021-07-06,Craven,102568.0,9479,0.3377,False,False
624,2021-07-07,Craven,102568.0,9480,0.3377,False,False
722,2021-07-08,Craven,102568.0,9487,0.3377,False,True
815,2021-07-09,Craven,102568.0,9494,0.3377,False,True
910,2021-07-10,Craven,102568.0,9494,0.3377,False,True
1005,2021-07-11,Craven,102568.0,9494,0.3377,False,True
1100,2021-07-12,Craven,102568.0,9501,0.3377,False,True
1195,2021-07-13,Craven,102568.0,9503,0.3377,False,True
1292,2021-07-14,Craven,102568.0,9511,0.3377,False,True
1390,2021-07-15,Craven,102568.0,9512,0.3377,False,True
1489,2021-07-16,Craven,102568.0,9517,0.3377,False,True
1589,2021-07-17,Craven,102568.0,9517,0.3377,False,True
1689,2021-07-18,Craven,102568.0,9517,0.3377,False,True
