,county,Population,cases,Minority_pct,Hotspot
5365,Alleghany,11057.0,1162,0.1234,True
5366,Anson,22028.0,2956,0.5152,True
5367,Ashe,26506.0,2566,0.0806,True
5368,Avery,17347.0,2272,0.1157,True
5369,Beaufort,44150.0,5233,0.3322,True
5370,Bertie,17302.0,1965,0.6465,True
5371,Bladen,29171.0,4507,0.4561,True
5372,Brunswick,144821.0,12097,0.1784,True
5373,Buncombe,271638.0,21083,0.1877,True
5374,Burke,88398.0,11651,0.2044,True
5375,Cabarrus,232873.0,26216,0.3899,True
5376,Caldwell,81319.0,10526,0.1462,True
5377,Camden,10537.0,763,0.1973,True
5378,Carteret,69039.0,6230,0.1393,True
5379,Caswell,22400.0,2408,0.374,True
5380,Catawba,162841.0,22415,0.2594,True
5381,Chatham,77095.0,5580,0.2865,True
5382,Cherokee,28738.0,3328,0.1089,True
5383,Chowan,13646.0,1694,0.3908,True
5384,Clay,11238.0,1093,0.0847,True
5385,Cleveland,99332.0,13725,0.2858,True
5386,Columbus,49795.0,8160,0.3999,True
5387,Craven,102568.0,10654,0.3377,True
5388,Cumberland,341793.0,36245,0.576,True
5389,Currituck,29385.0,1854,0.1502,True
5390,Dare,37817.0,2863,0.1215,True
5391,Davidson,171752.0,19372,0.2191,True
5392,Davie,43127.0,4864,0.1726,True
5393,Duplin,48249.0,7824,0.4646,True
5394,Durham,331347.0,29050,0.5714,True
5395,Edgecombe,48604.0,6251,0.6394,True
5396,Forsyth,387703.0,41524,0.4384,True
5397,Franklin,70655.0,7868,0.366,True
5398,Gaston,233387.0,30941,0.3121,True
5399,Gates,10324.0,826,0.3546,True
5400,Graham,7935.0,853,0.1391,True
5401,Granville,60720.0,6581,0.4331,True
5402,Greene,19978.0,2759,0.5114,True
5403,Guilford,545484.0,54213,0.5133,True
5404,Halifax,47859.0,6309,0.603,True
5405,Harnett,134986.0,14373,0.3871,True
5406,Haywood,62831.0,5359,0.091,True
5407,Henderson,117429.0,12022,0.1903,True
5408,Hertford,20374.0,2276,0.6463,True
5409,Hoke,53783.0,5769,0.5962,True
5410,Hyde,4595.0,696,0.3559,True
5411,Iredell,192986.0,22171,0.2535,True
5412,Jackson,41919.0,4267,0.2246,True
5413,Johnston,224833.0,26181,0.3406,True
5414,Jones,9076.0,996,0.3603,True
5415,Lee,64360.0,7344,0.393,True
5416,Lenoir,54323.0,7137,0.5081,True
5417,Lincoln,88742.0,11825,0.1624,True
5418,Macon,37041.0,3646,0.1328,True
5419,Madison,21146.0,1908,0.0859,True
5420,Martin,21503.0,2743,0.4724,True
5421,McDowell,44151.0,6163,0.1396,True
5422,Mecklenburg,1128426.0,131949,0.5333,True
5423,Mitchell,14783.0,1614,0.0832,True
5424,Montgomery,25485.0,3696,0.3431,True
5425,Moore,102966.0,10752,0.2278,True
5426,Nash,96101.0,12608,0.5011,True
5427,New Hanover,230423.0,22873,0.2431,True
5428,Northampton,16953.0,2057,0.6042,True
5429,Onslow,207928.0,21136,0.33,True
5430,Orange,148331.0,9556,0.3336,True
5431,Pamlico,12215.0,1247,0.2493,True
5432,Pasquotank,40966.0,3787,0.4572,True
5433,Pender,62250.0,6725,0.2475,True
5434,Perquimans,13049.0,1150,0.2763,True
5435,Person,39048.0,4001,0.3464,True
5436,Pitt,173536.0,23542,0.4785,True
5437,Polk,19461.0,1715,0.1239,True
5438,Randolph,143325.0,16948,0.2269,True
5439,Richmond,43006.0,5739,0.4419,True
5440,Robeson,115899.0,20535,0.7422,True
5441,Rockingham,90457.0,9084,0.2817,True
5442,Rowan,148565.0,20211,0.3008,True
5443,Rutherford,63870.0,8555,0.1806,True
5444,Sampson,58371.0,9238,0.4706,True
5445,Scotland,33662.0,4548,0.5786,True
5446,Stanly,62143.0,9051,0.2137,True
5447,Stokes,44422.0,4795,0.1023,True
5448,Surry,70573.0,9521,0.1689,True
5449,Swain,14046.0,1428,0.3881,True
5450,Transylvania,32825.0,2936,0.1221,True
5451,Tyrrell,3315.0,413,0.4136,True
5452,Union,244960.0,28591,0.3051,True
5453,Vance,41665.0,5355,0.6082,True
5454,Wake,1154170.0,106469,0.4122,True
5455,Warren,18621.0,1928,0.6109,True
5456,Washington,10708.0,1237,0.5457,True
5457,Watauga,54804.0,5381,0.1546,True
5458,Wayne,115895.0,12915,0.4677,True
5459,Wilkes,65151.0,8176,0.1344,True
5460,Wilson,79078.0,10755,0.526,True
5461,Yadkin,36925.0,4710,0.1712,True
5462,Yancey,18320.0,2075,0.0868,True
5463,Alamance,175029.0,21083,0.3825,True
5464,Alexander,36172.0,5074,0.1416,True
5465,Alleghany,11057.0,1167,0.1234,True
5466,Anson,22028.0,2970,0.5152,True
5467,Ashe,26506.0,2571,0.0806,True
5468,Avery,17347.0,2274,0.1157,True
5469,Beaufort,44150.0,5245,0.3322,True
5470,Bertie,17302.0,1973,0.6465,True
5471,Bladen,29171.0,4528,0.4561,True
5472,Brunswick,144821.0,12177,0.1784,True
5473,Buncombe,271638.0,21222,0.1877,True
5474,Burke,88398.0,11734,0.2044,True
5475,Cabarrus,232873.0,26350,0.3899,True
5476,Caldwell,81319.0,10568,0.1462,True
5477,Camden,10537.0,771,0.1973,True
5478,Carteret,69039.0,6248,0.1393,True
5479,Caswell,22400.0,2415,0.374,True
5480,Catawba,162841.0,22507,0.2594,True
5481,Chatham,77095.0,5608,0.2865,True
5482,Cherokee,28738.0,3389,0.1089,True
5483,Chowan,13646.0,1705,0.3908,True
5484,Clay,11238.0,1102,0.0847,True
5485,Cleveland,99332.0,13821,0.2858,True
5486,Columbus,49795.0,8208,0.3999,True
5487,Craven,102568.0,10706,0.3377,True
5488,Cumberland,341793.0,36379,0.576,True
5489,Currituck,29385.0,1863,0.1502,True
5490,Dare,37817.0,2878,0.1215,True
5491,Davidson,171752.0,19473,0.2191,True
5492,Davie,43127.0,4887,0.1726,True
5493,Duplin,48249.0,7873,0.4646,True
5494,Durham,331347.0,29279,0.5714,True
5495,Edgecombe,48604.0,6279,0.6394,True
5496,Forsyth,387703.0,41724,0.4384,True
5497,Franklin,70655.0,7920,0.366,True
5498,Gaston,233387.0,31080,0.3121,True
5499,Gates,10324.0,829,0.3546,True
5500,Graham,7935.0,863,0.1391,True
5501,Granville,60720.0,6627,0.4331,True
5502,Greene,19978.0,2778,0.5114,True
5503,Guilford,545484.0,54435,0.5133,True
5504,Halifax,47859.0,6343,0.603,True
5505,Harnett,134986.0,14461,0.3871,True
5506,Haywood,62831.0,5407,0.091,True
5507,Henderson,117429.0,12134,0.1903,True
5508,Hertford,20374.0,2280,0.6463,True
5509,Hoke,53783.0,5814,0.5962,True
5510,Hyde,4595.0,696,0.3559,True
5511,Iredell,192986.0,22306,0.2535,True
5512,Jackson,41919.0,4281,0.2246,True
5513,Johnston,224833.0,26361,0.3406,True
5514,Jones,9076.0,1002,0.3603,True
5515,Lee,64360.0,7395,0.393,True
5516,Lenoir,54323.0,7188,0.5081,True
5517,Lincoln,88742.0,11875,0.1624,True
5518,Macon,37041.0,3652,0.1328,True
5519,Madison,21146.0,1919,0.0859,True
5520,Martin,21503.0,2757,0.4724,True
5521,McDowell,44151.0,6203,0.1396,True
5522,Mecklenburg,1128426.0,132503,0.5333,True
5523,Mitchell,14783.0,1616,0.0832,True
5524,Montgomery,25485.0,3714,0.3431,True
5525,Moore,102966.0,10794,0.2278,True
5526,Nash,96101.0,12634,0.5011,True
5527,New Hanover,230423.0,22988,0.2431,True
5528,Northampton,16953.0,2060,0.6042,True
5529,Onslow,207928.0,21214,0.33,True
5530,Orange,148331.0,9602,0.3336,True
5531,Pamlico,12215.0,1252,0.2493,True
5532,Pasquotank,40966.0,3796,0.4572,True
5533,Pender,62250.0,6746,0.2475,True
5534,Perquimans,13049.0,1154,0.2763,True
5535,Person,39048.0,4008,0.3464,True
5536,Pitt,173536.0,23635,0.4785,True
5537,Polk,19461.0,1724,0.1239,True
5538,Randolph,143325.0,16997,0.2269,True
5539,Richmond,43006.0,5758,0.4419,True
5540,Robeson,115899.0,20692,0.7422,True
5541,Rockingham,90457.0,9132,0.2817,True
5542,Rowan,148565.0,20353,0.3008,True
5543,Rutherford,63870.0,8599,0.1806,True
5544,Sampson,58371.0,9310,0.4706,True
5545,Scotland,33662.0,4575,0.5786,True
5546,Stanly,62143.0,9107,0.2137,True
5547,Stokes,44422.0,4810,0.1023,True
5548,Surry,70573.0,9529,0.1689,True
5549,Swain,14046.0,1442,0.3881,True
5550,Transylvania,32825.0,2959,0.1221,True
5551,Tyrrell,3315.0,418,0.4136,True
5552,Union,244960.0,28792,0.3051,True
5553,Vance,41665.0,5372,0.6082,True
5554,Wake,1154170.0,106469,0.4122,True
5555,Warren,18621.0,1934,0.6109,True
5556,Washington,10708.0,1244,0.5457,True
5557,Watauga,54804.0,5402,0.1546,True
5558,Wayne,115895.0,12967,0.4677,True
5559,Wilkes,65151.0,8234,0.1344,True
5560,Wilson,79078.0,10807,0.526,True
5561,Yadkin,36925.0,4739,0.1712,True
5562,Yancey,18320.0,2077,0.0868,True
5563,Alamance,175029.0,21220,0.3825,True
5564,Alexander,36172.0,5124,0.1416,True
5565,Alleghany,11057.0,1174,0.1234,True
5566,Anson,22028.0,2981,0.5152,True
5567,Ashe,26506.0,2580,0.0806,True
5568,Avery,17347.0,2287,0.1157,True
5569,Beaufort,44150.0,5289,0.3322,True
5570,Bertie,17302.0,1993,0.6465,True
5571,Bladen,29171.0,4597,0.4561,True
5572,Brunswick,144821.0,12328,0.1784,True
5573,Buncombe,271638.0,21457,0.1877,True
5574,Burke,88398.0,11891,0.2044,True
5575,Cabarrus,232873.0,26569,0.3899,True
5576,Caldwell,81319.0,10637,0.1462,True
5577,Camden,10537.0,773,0.1973,True
5578,Carteret,69039.0,6324,0.1393,True
5579,Caswell,22400.0,2434,0.374,True
5580,Catawba,162841.0,22688,0.2594,True
5581,Chatham,77095.0,5665,0.2865,True
5582,Cherokee,28738.0,3438,0.1089,True
5583,Chowan,13646.0,1725,0.3908,True
5584,Clay,11238.0,1125,0.0847,True
5585,Cleveland,99332.0,13935,0.2858,True
5586,Columbus,49795.0,8311,0.3999,True
5587,Craven,102568.0,10815,0.3377,True
5588,Cumberland,341793.0,36661,0.576,True
5589,Currituck,29385.0,1882,0.1502,True
5590,Dare,37817.0,2901,0.1215,True
5591,Davidson,171752.0,19654,0.2191,True
5592,Davie,43127.0,4927,0.1726,True
5593,Duplin,48249.0,7936,0.4646,True
5594,Durham,331347.0,29431,0.5714,True
5595,Edgecombe,48604.0,6329,0.6394,True
5596,Forsyth,387703.0,41994,0.4384,True
5597,Franklin,70655.0,7964,0.366,True
5598,Gaston,233387.0,31320,0.3121,True
5599,Gates,10324.0,842,0.3546,True
5600,Graham,7935.0,879,0.1391,True
5601,Granville,60720.0,6648,0.4331,True
5602,Greene,19978.0,2814,0.5114,True
5603,Guilford,545484.0,54715,0.5133,True
5604,Halifax,47859.0,6385,0.603,True
5605,Harnett,134986.0,14561,0.3871,True
5606,Haywood,62831.0,5475,0.091,True
5607,Henderson,117429.0,12220,0.1903,True
5608,Hertford,20374.0,2305,0.6463,True
5609,Hoke,53783.0,5855,0.5962,True
5610,Hyde,4595.0,700,0.3559,True
5611,Iredell,192986.0,22531,0.2535,True
5612,Jackson,41919.0,4298,0.2246,True
5613,Johnston,224833.0,26588,0.3406,True
5614,Jones,9076.0,1014,0.3603,True
5615,Lee,64360.0,7467,0.393,True
5616,Lenoir,54323.0,7240,0.5081,True
5617,Lincoln,88742.0,11947,0.1624,True
5618,Macon,37041.0,3682,0.1328,True
5619,Madison,21146.0,1948,0.0859,True
5620,Martin,21503.0,2769,0.4724,True
5621,McDowell,44151.0,6262,0.1396,True
5622,Mecklenburg,1128426.0,133232,0.5333,True
5623,Mitchell,14783.0,1632,0.0832,True
5624,Montgomery,25485.0,3730,0.3431,True
5625,Moore,102966.0,10875,0.2278,True
5626,Nash,96101.0,12704,0.5011,True
5627,New Hanover,230423.0,23201,0.2431,True
5628,Northampton,16953.0,2069,0.6042,True
5629,Onslow,207928.0,21374,0.33,True
5630,Orange,148331.0,9631,0.3336,True
5631,Pamlico,12215.0,1262,0.2493,True
5632,Pasquotank,40966.0,3809,0.4572,True
5633,Pender,62250.0,6807,0.2475,True
5634,Perquimans,13049.0,1166,0.2763,True
5635,Person,39048.0,4041,0.3464,True
5636,Pitt,173536.0,23758,0.4785,True
5637,Polk,19461.0,1747,0.1239,True
5638,Randolph,143325.0,17092,0.2269,True
5639,Richmond,43006.0,5796,0.4419,True
5640,Robeson,115899.0,20894,0.7422,True
5641,Rockingham,90457.0,9187,0.2817,True
5642,Rowan,148565.0,20617,0.3008,True
5643,Rutherford,63870.0,8685,0.1806,True
5644,Sampson,58371.0,9403,0.4706,True
5645,Scotland,33662.0,4606,0.5786,True
5646,Stanly,62143.0,9178,0.2137,True
5647,Stokes,44422.0,4841,0.1023,True
5648,Surry,70573.0,9614,0.1689,True
5649,Swain,14046.0,1454,0.3881,True
5650,Transylvania,32825.0,2985,0.1221,True
5651,Tyrrell,3315.0,424,0.4136,True
5652,Union,244960.0,28969,0.3051,True
5653,Vance,41665.0,5393,0.6082,True
5654,Wake,1154170.0,107699,0.4122,True
5655,Warren,18621.0,1940,0.6109,True
5656,Washington,10708.0,1252,0.5457,True
5657,Watauga,54804.0,5427,0.1546,True
5658,Wayne,115895.0,13029,0.4677,True
5659,Wilkes,65151.0,8293,0.1344,True
5660,Wilson,79078.0,10861,0.526,True
5661,Yadkin,36925.0,4765,0.1712,True
5662,Yancey,18320.0,2126,0.0868,True
5663,Alamance,175029.0,21332,0.3825,True
5664,Alexander,36172.0,5148,0.1416,True
5665,Alleghany,11057.0,1177,0.1234,True
5666,Anson,22028.0,3004,0.5152,True
5667,Ashe,26506.0,2619,0.0806,True
5668,Avery,17347.0,2289,0.1157,True
5669,Beaufort,44150.0,5320,0.3322,True
5670,Bertie,17302.0,2012,0.6465,True
5671,Bladen,29171.0,4626,0.4561,True
5672,Brunswick,144821.0,12419,0.1784,True
5673,Buncombe,271638.0,21594,0.1877,True
5674,Burke,88398.0,11985,0.2044,True
5675,Cabarrus,232873.0,26736,0.3899,True
5676,Caldwell,81319.0,10693,0.1462,True
5677,Camden,10537.0,780,0.1973,True
5678,Carteret,69039.0,6357,0.1393,True
5679,Caswell,22400.0,2456,0.374,True
5680,Catawba,162841.0,22831,0.2594,True
5681,Chatham,77095.0,5698,0.2865,True
5682,Cherokee,28738.0,3494,0.1089,True
5683,Chowan,13646.0,1742,0.3908,True
5684,Clay,11238.0,1138,0.0847,True
5685,Cleveland,99332.0,14044,0.2858,True
5686,Columbus,49795.0,8436,0.3999,True
5687,Craven,102568.0,10900,0.3377,True
5688,Cumberland,341793.0,36872,0.576,True
5689,Currituck,29385.0,1901,0.1502,True
5690,Dare,37817.0,2926,0.1215,True
5691,Davidson,171752.0,19824,0.2191,True
5692,Davie,43127.0,4951,0.1726,True
5693,Duplin,48249.0,7999,0.4646,True
5694,Durham,331347.0,29612,0.5714,True
5695,Edgecombe,48604.0,6367,0.6394,True
5696,Forsyth,387703.0,42258,0.4384,True
5697,Franklin,70655.0,8008,0.366,True
5698,Gaston,233387.0,31569,0.3121,True
5699,Gates,10324.0,845,0.3546,True
5700,Graham,7935.0,895,0.1391,True
5701,Granville,60720.0,6692,0.4331,True
5702,Greene,19978.0,2825,0.5114,True
5703,Guilford,545484.0,55054,0.5133,True
5704,Halifax,47859.0,6429,0.603,True
5705,Harnett,134986.0,14665,0.3871,True
5706,Haywood,62831.0,5523,0.091,True
5707,Henderson,117429.0,12330,0.1903,True
5708,Hertford,20374.0,2314,0.6463,True
5709,Hoke,53783.0,5913,0.5962,True
5710,Hyde,4595.0,701,0.3559,True
5711,Iredell,192986.0,22730,0.2535,True
5712,Jackson,41919.0,4326,0.2246,True
5713,Johnston,224833.0,26748,0.3406,True
5714,Jones,9076.0,1013,0.3603,True
5715,Lee,64360.0,7512,0.393,True
5716,Lenoir,54323.0,7307,0.5081,True
5717,Lincoln,88742.0,12010,0.1624,True
5718,Macon,37041.0,3706,0.1328,True
5719,Madison,21146.0,1964,0.0859,True
5720,Martin,21503.0,2787,0.4724,True
5721,McDowell,44151.0,6332,0.1396,True
5722,Mecklenburg,1128426.0,133843,0.5333,True
5723,Mitchell,14783.0,1641,0.0832,True
5724,Montgomery,25485.0,3742,0.3431,True
5725,Moore,102966.0,10940,0.2278,True
5726,Nash,96101.0,12760,0.5011,True
5727,New Hanover,230423.0,23381,0.2431,True
5728,Northampton,16953.0,2081,0.6042,True
5729,Onslow,207928.0,21556,0.33,True
5730,Orange,148331.0,9678,0.3336,True
5731,Pamlico,12215.0,1267,0.2493,True
5732,Pasquotank,40966.0,3823,0.4572,True
5733,Pender,62250.0,6891,0.2475,True
5734,Perquimans,13049.0,1175,0.2763,True
5735,Person,39048.0,4070,0.3464,True
5736,Pitt,173536.0,23970,0.4785,True
5737,Polk,19461.0,1756,0.1239,True
5738,Randolph,143325.0,17276,0.2269,True
5739,Richmond,43006.0,5837,0.4419,True
5740,Robeson,115899.0,21037,0.7422,True
5741,Rockingham,90457.0,9245,0.2817,True
5742,Rowan,148565.0,20888,0.3008,True
5743,Rutherford,63870.0,8734,0.1806,True
5744,Sampson,58371.0,9470,0.4706,True
5745,Scotland,33662.0,4639,0.5786,True
5746,Stanly,62143.0,9231,0.2137,True
5747,Stokes,44422.0,4864,0.1023,True
5748,Surry,70573.0,9673,0.1689,True
5749,Swain,14046.0,1463,0.3881,True
5750,Transylvania,32825.0,3003,0.1221,True
5751,Tyrrell,3315.0,431,0.4136,True
5752,Union,244960.0,29147,0.3051,True
5753,Vance,41665.0,5415,0.6082,True
5754,Wake,1154170.0,108862,0.4122,True
5755,Warren,18621.0,1946,0.6109,True
5756,Washington,10708.0,1261,0.5457,True
5757,Watauga,54804.0,5455,0.1546,True
5758,Wayne,115895.0,13083,0.4677,True
5759,Wilkes,65151.0,8342,0.1344,True
5760,Wilson,79078.0,10910,0.526,True
5761,Yadkin,36925.0,4798,0.1712,True
5762,Yancey,18320.0,2134,0.0868,True
5763,Alamance,175029.0,21332,0.3825,True
5764,Alexander,36172.0,5148,0.1416,True
5765,Alleghany,11057.0,1177,0.1234,True
5766,Anson,22028.0,3004,0.5152,True
5767,Ashe,26506.0,2619,0.0806,True
5768,Avery,17347.0,2289,0.1157,True
5769,Beaufort,44150.0,5320,0.3322,True
5770,Bertie,17302.0,2012,0.6465,True
5771,Bladen,29171.0,4626,0.4561,True
5772,Brunswick,144821.0,12419,0.1784,True
5773,Buncombe,271638.0,21594,0.1877,True
5774,Burke,88398.0,11985,0.2044,True
5775,Cabarrus,232873.0,26736,0.3899,True
5776,Caldwell,81319.0,10693,0.1462,True
5777,Camden,10537.0,780,0.1973,True
5778,Carteret,69039.0,6357,0.1393,True
5779,Caswell,22400.0,2456,0.374,True
5780,Catawba,162841.0,22831,0.2594,True
5781,Chatham,77095.0,5698,0.2865,True
5782,Cherokee,28738.0,3494,0.1089,True
5783,Chowan,13646.0,1742,0.3908,True
5784,Clay,11238.0,1138,0.0847,True
5785,Cleveland,99332.0,14044,0.2858,True
5786,Columbus,49795.0,8436,0.3999,True
5787,Craven,102568.0,10900,0.3377,True
5788,Cumberland,341793.0,36872,0.576,True
5789,Currituck,29385.0,1901,0.1502,True
5790,Dare,37817.0,2926,0.1215,True
5791,Davidson,171752.0,19824,0.2191,True
5792,Davie,43127.0,4951,0.1726,True
5793,Duplin,48249.0,7999,0.4646,True
5794,Durham,331347.0,29612,0.5714,True
5795,Edgecombe,48604.0,6367,0.6394,True
5796,Forsyth,387703.0,42258,0.4384,True
5797,Franklin,70655.0,8008,0.366,True
5798,Gaston,233387.0,31569,0.3121,True
5799,Gates,10324.0,845,0.3546,True
5800,Graham,7935.0,895,0.1391,True
5801,Granville,60720.0,6692,0.4331,True
5802,Greene,19978.0,2825,0.5114,True
5803,Guilford,545484.0,55054,0.5133,True
5804,Halifax,47859.0,6429,0.603,True
5805,Harnett,134986.0,14665,0.3871,True
5806,Haywood,62831.0,5523,0.091,True
5807,Henderson,117429.0,12330,0.1903,True
5808,Hertford,20374.0,2314,0.6463,True
5809,Hoke,53783.0,5913,0.5962,True
5810,Hyde,4595.0,701,0.3559,True
5811,Iredell,192986.0,22730,0.2535,True
5812,Jackson,41919.0,4326,0.2246,True
5813,Johnston,224833.0,26748,0.3406,True
5814,Jones,9076.0,1013,0.3603,True
5815,Lee,64360.0,7512,0.393,True
5816,Lenoir,54323.0,7307,0.5081,True
5817,Lincoln,88742.0,12010,0.1624,True
5818,Macon,37041.0,3706,0.1328,True
5819,Madison,21146.0,1964,0.0859,True
5820,Martin,21503.0,2787,0.4724,True
5821,McDowell,44151.0,6332,0.1396,True
5822,Mecklenburg,1128426.0,133843,0.5333,True
5823,Mitchell,14783.0,1641,0.0832,True
5824,Montgomery,25485.0,3742,0.3431,True
5825,Moore,102966.0,10940,0.2278,True
5826,Nash,96101.0,12760,0.5011,True
5827,New Hanover,230423.0,23381,0.2431,True
5828,Northampton,16953.0,2081,0.6042,True
5829,Onslow,207928.0,21556,0.33,True
5830,Orange,148331.0,9678,0.3336,True
5831,Pamlico,12215.0,1267,0.2493,True
5832,Pasquotank,40966.0,3823,0.4572,True
5833,Pender,62250.0,6891,0.2475,True
5834,Perquimans,13049.0,1175,0.2763,True
5835,Person,39048.0,4070,0.3464,True
5836,Pitt,173536.0,23970,0.4785,True
5837,Polk,19461.0,1756,0.1239,True
5838,Randolph,143325.0,17276,0.2269,True
5839,Richmond,43006.0,5837,0.4419,True
5840,Robeson,115899.0,21037,0.7422,True
5841,Rockingham,90457.0,9245,0.2817,True
5842,Rowan,148565.0,20888,0.3008,True
5843,Rutherford,63870.0,8734,0.1806,True
5844,Sampson,58371.0,9470,0.4706,True
5845,Scotland,33662.0,4639,0.5786,True
5846,Stanly,62143.0,9231,0.2137,True
5847,Stokes,44422.0,4864,0.1023,True
5848,Surry,70573.0,9673,0.1689,True
5849,Swain,14046.0,1463,0.3881,True
5850,Transylvania,32825.0,3003,0.1221,True
5851,Tyrrell,3315.0,431,0.4136,True
5852,Union,244960.0,29147,0.3051,True
5853,Vance,41665.0,5415,0.6082,True
5854,Wake,1154170.0,108862,0.4122,True
5855,Warren,18621.0,1946,0.6109,True
5856,Washington,10708.0,1261,0.5457,True
5857,Watauga,54804.0,5455,0.1546,True
5858,Wayne,115895.0,13083,0.4677,True
5859,Wilkes,65151.0,8342,0.1344,True
5860,Wilson,79078.0,10910,0.526,True
5861,Yadkin,36925.0,4798,0.1712,True
5862,Yancey,18320.0,2134,0.0868,True
5863,Alamance,175029.0,21332,0.3825,True
5864,Alexander,36172.0,5148,0.1416,True
5865,Alleghany,11057.0,1177,0.1234,True
5866,Anson,22028.0,3004,0.5152,True
5867,Ashe,26506.0,2619,0.0806,True
5868,Avery,17347.0,2289,0.1157,True
5869,Beaufort,44150.0,5320,0.3322,True
5870,Bertie,17302.0,2012,0.6465,True
5871,Bladen,29171.0,4626,0.4561,True
5872,Brunswick,144821.0,12419,0.1784,True
5873,Buncombe,271638.0,21594,0.1877,True
5874,Burke,88398.0,11985,0.2044,True
5875,Cabarrus,232873.0,26736,0.3899,True
5876,Caldwell,81319.0,10693,0.1462,True
5877,Camden,10537.0,780,0.1973,True
5878,Carteret,69039.0,6357,0.1393,True
5879,Caswell,22400.0,2456,0.374,True
5880,Catawba,162841.0,22831,0.2594,True
5881,Chatham,77095.0,5698,0.2865,True
5882,Cherokee,28738.0,3494,0.1089,True
5883,Chowan,13646.0,1742,0.3908,True
5884,Clay,11238.0,1138,0.0847,True
5885,Cleveland,99332.0,14044,0.2858,True
5886,Columbus,49795.0,8436,0.3999,True
5887,Craven,102568.0,10900,0.3377,True
5888,Cumberland,341793.0,36872,0.576,True
5889,Currituck,29385.0,1901,0.1502,True
5890,Dare,37817.0,2926,0.1215,True
5891,Davidson,171752.0,19824,0.2191,True
5892,Davie,43127.0,4951,0.1726,True
5893,Duplin,48249.0,7999,0.4646,True
5894,Durham,331347.0,29612,0.5714,True
5895,Edgecombe,48604.0,6367,0.6394,True
5896,Forsyth,387703.0,42258,0.4384,True
5897,Franklin,70655.0,8008,0.366,True
5898,Gaston,233387.0,31569,0.3121,True
5899,Gates,10324.0,845,0.3546,True
5900,Graham,7935.0,895,0.1391,True
5901,Granville,60720.0,6692,0.4331,True
5902,Greene,19978.0,2825,0.5114,True
5903,Guilford,545484.0,55054,0.5133,True
5904,Halifax,47859.0,6429,0.603,True
5905,Harnett,134986.0,14665,0.3871,True
5906,Haywood,62831.0,5523,0.091,True
5907,Henderson,117429.0,12330,0.1903,True
5908,Hertford,20374.0,2314,0.6463,True
5909,Hoke,53783.0,5913,0.5962,True
5910,Hyde,4595.0,701,0.3559,True
5911,Iredell,192986.0,22730,0.2535,True
5912,Jackson,41919.0,4326,0.2246,True
5913,Johnston,224833.0,26748,0.3406,True
5914,Jones,9076.0,1013,0.3603,True
5915,Lee,64360.0,7512,0.393,True
5916,Lenoir,54323.0,7307,0.5081,True
5917,Lincoln,88742.0,12010,0.1624,True
5918,Macon,37041.0,3706,0.1328,True
5919,Madison,21146.0,1964,0.0859,True
5920,Martin,21503.0,2787,0.4724,True
5921,McDowell,44151.0,6332,0.1396,True
5922,Mecklenburg,1128426.0,133843,0.5333,True
5923,Mitchell,14783.0,1641,0.0832,True
5924,Montgomery,25485.0,3742,0.3431,True
5925,Moore,102966.0,10940,0.2278,True
5926,Nash,96101.0,12760,0.5011,True
5927,New Hanover,230423.0,23381,0.2431,True
