,county,date_number,Population,region_Central,region_Eastern,region_Western,pop_dens,tranlevel
2450,Johnston,25,224833.0,False,False,False,272.7,High
2427,Dare,25,37817.0,False,False,False,96.3,High
2420,Chowan,25,13646.0,False,False,False,79.4,High
2452,Lee,25,64360.0,False,True,False,248.1,High
2469,Pasquotank,25,40966.0,False,False,False,178.8,High
2435,Gaston,25,233387.0,True,False,False,640.7,High
2411,Burke,25,88398.0,False,False,True,173.0,High
2481,Sampson,25,58371.0,False,False,False,62.4,High
2416,Caswell,25,22400.0,False,True,False,53.5,High
2493,Washington,25,10708.0,False,False,False,31.8,High
2498,Yadkin,25,36925.0,False,False,False,111.1,High
2403,Anson,25,22028.0,True,False,False,41.5,High
2428,Davidson,25,171752.0,False,False,False,305.4,High
2453,Lenoir,25,54323.0,False,False,False,138.1,High
2401,Alexander,25,36172.0,False,False,False,140.2,High
2422,Cleveland,25,99332.0,False,False,True,214.4,High
2437,Graham,25,7935.0,False,False,True,27.5,High
2488,Tyrrell,25,3315.0,False,False,False,8.3,High
2451,Jones,25,9076.0,False,False,False,19.5,High
2408,Bladen,25,29171.0,False,False,False,33.8,High
2447,Hyde,25,4595.0,False,False,False,7.5,High
2566,Onslow,26,207928.0,False,False,False,268.4,High
2578,Rockingham,26,90457.0,False,False,False,161.0,High
2543,Haywood,26,62831.0,False,False,True,112.2,High
2584,Stokes,26,44422.0,False,False,False,99.1,High
2512,Cabarrus,26,232873.0,True,False,False,625.1,High
2574,Polk,26,19461.0,False,False,True,81.3,High
2552,Lee,26,64360.0,False,True,False,248.1,High
2564,New Hanover,26,230423.0,False,False,False,1174.0,High
2544,Henderson,26,117429.0,False,False,True,311.8,High
2507,Bertie,26,17302.0,False,False,False,25.7,High
2522,Cleveland,26,99332.0,False,False,True,214.4,High
2594,Watauga,26,54804.0,False,False,False,173.1,High
2551,Jones,26,9076.0,False,False,False,19.5,High
2509,Brunswick,26,144821.0,False,False,False,160.8,High
2550,Johnston,26,224833.0,False,False,False,272.7,High
2505,Avery,26,17347.0,False,False,True,72.0,High
2588,Tyrrell,26,3315.0,False,False,False,8.3,High
2598,Yadkin,26,36925.0,False,False,False,111.1,High
2558,McDowell,26,44151.0,False,False,True,101.3,High
2504,Ashe,26,26506.0,False,False,False,62.3,High
2583,Stanly,26,62143.0,True,False,False,158.2,High
2535,Gaston,26,233387.0,True,False,False,640.7,High
2500,Alamance,26,175029.0,False,False,False,404.8,High
2596,Wilkes,26,65151.0,False,False,False,87.5,High
2515,Carteret,26,69039.0,False,False,False,133.3,High
2501,Alexander,26,36172.0,False,False,False,140.2,High
2531,Durham,26,331347.0,False,True,False,1133.7,High
2592,Warren,26,18621.0,False,True,False,43.4,High
2520,Chowan,26,13646.0,False,False,False,79.4,High
2516,Caswell,26,22400.0,False,True,False,53.5,High
2559,Mecklenburg,26,1128426.0,True,False,False,2130.4,High
2570,Pender,26,62250.0,False,False,False,69.1,High
2541,Halifax,26,47859.0,False,False,False,67.2,High
2553,Lenoir,26,54323.0,False,False,False,138.1,High
2511,Burke,26,88398.0,False,False,True,173.0,High
2576,Richmond,26,43006.0,False,True,False,90.7,High
2591,Wake,26,1154170.0,False,True,False,1353.3,High
2525,Cumberland,26,341793.0,False,True,False,512.9,High
2526,Currituck,26,29385.0,False,False,False,107.3,High
2562,Moore,26,102966.0,False,True,False,142.9,High
2530,Duplin,26,48249.0,False,False,False,59.8,High
2597,Wilson,26,79078.0,False,False,False,214.3,High
2518,Chatham,26,77095.0,False,True,False,111.9,High
2524,Craven,26,102568.0,False,False,False,142.5,High
2580,Rutherford,26,63870.0,False,False,True,114.0,High
2581,Sampson,26,58371.0,False,False,False,62.4,High
2571,Perquimans,26,13049.0,False,False,False,52.6,High
2534,Franklin,26,70655.0,False,True,False,139.4,High
2540,Guilford,26,545484.0,False,False,False,838.0,High
2554,Lincoln,26,88742.0,True,False,False,293.4,High
2587,Transylvania,26,32825.0,False,False,True,87.2,High
2573,Pitt,26,173536.0,False,False,False,261.0,High
2502,Alleghany,26,11057.0,False,False,False,46.4,High
2563,Nash,26,96101.0,False,False,False,175.7,High
2536,Gates,26,10324.0,False,False,False,30.8,High
2545,Hertford,26,20374.0,False,False,False,61.0,High
2590,Vance,26,41665.0,False,True,False,168.7,High
2579,Rowan,26,148565.0,False,False,False,287.1,High
2572,Person,26,39048.0,False,True,False,99.7,High
2560,Mitchell,26,14783.0,False,False,True,67.4,High
2517,Catawba,26,162841.0,False,False,False,400.2,High
2539,Greene,26,19978.0,False,False,False,76.7,High
2567,Orange,26,148331.0,False,True,False,374.0,High
2538,Granville,26,60720.0,False,True,False,114.6,High
2577,Robeson,26,115899.0,False,False,False,123.0,High
2599,Yancey,26,18320.0,False,False,True,59.1,High
2523,Columbus,26,49795.0,False,False,False,54.0,High
2555,Macon,26,37041.0,False,False,True,71.8,High
2565,Northampton,26,16953.0,False,True,False,32.6,High
2586,Swain,26,14046.0,False,False,True,26.8,High
2575,Randolph,26,143325.0,False,False,False,184.3,High
2568,Pamlico,26,12215.0,False,False,False,36.5,High
2593,Washington,26,10708.0,False,False,False,31.8,High
2521,Clay,26,11238.0,False,False,True,51.6,High
2589,Union,26,244960.0,True,False,False,376.6,High
2527,Dare,26,37817.0,False,False,False,96.3,High
2503,Anson,26,22028.0,True,False,False,41.5,High
2506,Beaufort,26,44150.0,False,False,False,53.6,High
2546,Hoke,26,53783.0,False,True,False,133.5,High
2557,Martin,26,21503.0,False,False,False,48.3,High
2532,Edgecombe,26,48604.0,False,False,False,96.7,High
2542,Harnett,26,134986.0,False,True,False,224.5,High
2548,Iredell,26,192986.0,False,False,False,325.0,High
2510,Buncombe,26,271638.0,False,False,True,410.4,High
2537,Graham,26,7935.0,False,False,True,27.5,High
2529,Davie,26,43127.0,False,False,False,162.0,High
2595,Wayne,26,115895.0,False,False,False,211.8,High
2513,Caldwell,26,81319.0,False,False,False,170.9,High
2569,Pasquotank,26,40966.0,False,False,False,178.8,High
2549,Jackson,26,41919.0,False,False,True,87.8,High
2556,Madison,26,21146.0,False,False,True,47.1,High
2514,Camden,26,10537.0,False,False,False,43.1,High
2508,Bladen,26,29171.0,False,False,False,33.8,High
2519,Cherokee,26,28738.0,False,False,True,63.2,High
2528,Davidson,26,171752.0,False,False,False,305.4,High
2561,Montgomery,26,25485.0,False,True,False,52.4,High
2582,Scotland,26,33662.0,False,True,False,107.1,High
2533,Forsyth,26,387703.0,False,False,False,938.1,High
2547,Hyde,26,4595.0,False,False,False,7.5,High
2585,Surry,26,70573.0,False,False,False,134.0,High
2653,Lenoir,27,54323.0,False,False,False,138.1,High
2606,Beaufort,27,44150.0,False,False,False,53.6,High
2651,Jones,27,9076.0,False,False,False,19.5,High
2628,Davidson,27,171752.0,False,False,False,305.4,High
2692,Warren,27,18621.0,False,True,False,43.4,High
2616,Caswell,27,22400.0,False,True,False,53.5,High
2698,Yadkin,27,36925.0,False,False,False,111.1,High
2690,Vance,27,41665.0,False,True,False,168.7,High
2603,Anson,27,22028.0,True,False,False,41.5,High
2652,Lee,27,64360.0,False,True,False,248.1,High
2657,Martin,27,21503.0,False,False,False,48.3,High
2611,Burke,27,88398.0,False,False,True,173.0,High
2610,Buncombe,27,271638.0,False,False,True,410.4,High
2615,Carteret,27,69039.0,False,False,False,133.3,High
2670,Pender,27,62250.0,False,False,False,69.1,High
2601,Alexander,27,36172.0,False,False,False,140.2,High
2642,Harnett,27,134986.0,False,True,False,224.5,High
2648,Iredell,27,192986.0,False,False,False,325.0,High
2681,Sampson,27,58371.0,False,False,False,62.4,High
2656,Madison,27,21146.0,False,False,True,47.1,High
2631,Durham,27,331347.0,False,True,False,1133.7,High
2679,Rowan,27,148565.0,False,False,False,287.1,High
2645,Hertford,27,20374.0,False,False,False,61.0,High
2608,Bladen,27,29171.0,False,False,False,33.8,High
2641,Halifax,27,47859.0,False,False,False,67.2,High
2688,Tyrrell,27,3315.0,False,False,False,8.3,High
2659,Mecklenburg,27,1128426.0,True,False,False,2130.4,High
2627,Dare,27,37817.0,False,False,False,96.3,High
2669,Pasquotank,27,40966.0,False,False,False,178.8,High
2635,Gaston,27,233387.0,True,False,False,640.7,High
2644,Henderson,27,117429.0,False,False,True,311.8,High
2684,Stokes,27,44422.0,False,False,False,99.1,High
2604,Ashe,27,26506.0,False,False,False,62.3,High
2618,Chatham,27,77095.0,False,True,False,111.9,High
2650,Johnston,27,224833.0,False,False,False,272.7,High
2612,Cabarrus,27,232873.0,True,False,False,625.1,High
2682,Scotland,27,33662.0,False,True,False,107.1,High
2672,Person,27,39048.0,False,True,False,99.7,High
2660,Mitchell,27,14783.0,False,False,True,67.4,High
2617,Catawba,27,162841.0,False,False,False,400.2,High
2613,Caldwell,27,81319.0,False,False,False,170.9,High
2680,Rutherford,27,63870.0,False,False,True,114.0,High
2693,Washington,27,10708.0,False,False,False,31.8,High
2662,Moore,27,102966.0,False,True,False,142.9,High
2622,Cleveland,27,99332.0,False,False,True,214.4,High
2638,Granville,27,60720.0,False,True,False,114.6,High
2633,Forsyth,27,387703.0,False,False,False,938.1,High
2696,Wilkes,27,65151.0,False,False,False,87.5,High
2605,Avery,27,17347.0,False,False,True,72.0,High
2699,Yancey,27,18320.0,False,False,True,59.1,High
2647,Hyde,27,4595.0,False,False,False,7.5,High
2673,Pitt,27,173536.0,False,False,False,261.0,High
2655,Macon,27,37041.0,False,False,True,71.8,High
2694,Watauga,27,54804.0,False,False,False,173.1,High
2626,Currituck,27,29385.0,False,False,False,107.3,High
2687,Transylvania,27,32825.0,False,False,True,87.2,High
2665,Northampton,27,16953.0,False,True,False,32.6,High
2625,Cumberland,27,341793.0,False,True,False,512.9,High
2623,Columbus,27,49795.0,False,False,False,54.0,High
2637,Graham,27,7935.0,False,False,True,27.5,High
2634,Franklin,27,70655.0,False,True,False,139.4,High
2667,Orange,27,148331.0,False,True,False,374.0,High
2654,Lincoln,27,88742.0,True,False,False,293.4,High
2677,Robeson,27,115899.0,False,False,False,123.0,High
2661,Montgomery,27,25485.0,False,True,False,52.4,High
2646,Hoke,27,53783.0,False,True,False,133.5,High
2609,Brunswick,27,144821.0,False,False,False,160.8,High
2649,Jackson,27,41919.0,False,False,True,87.8,High
2607,Bertie,27,17302.0,False,False,False,25.7,High
2663,Nash,27,96101.0,False,False,False,175.7,High
2685,Surry,27,70573.0,False,False,False,134.0,High
2619,Cherokee,27,28738.0,False,False,True,63.2,High
2602,Alleghany,27,11057.0,False,False,False,46.4,High
2689,Union,27,244960.0,True,False,False,376.6,High
2621,Clay,27,11238.0,False,False,True,51.6,High
2668,Pamlico,27,12215.0,False,False,False,36.5,High
2620,Chowan,27,13646.0,False,False,False,79.4,High
2671,Perquimans,27,13049.0,False,False,False,52.6,High
2629,Davie,27,43127.0,False,False,False,162.0,High
2691,Wake,27,1154170.0,False,True,False,1353.3,High
2658,McDowell,27,44151.0,False,False,True,101.3,High
2666,Onslow,27,207928.0,False,False,False,268.4,High
2686,Swain,27,14046.0,False,False,True,26.8,High
2639,Greene,27,19978.0,False,False,False,76.7,High
2624,Craven,27,102568.0,False,False,False,142.5,High
2675,Randolph,27,143325.0,False,False,False,184.3,High
2630,Duplin,27,48249.0,False,False,False,59.8,High
2674,Polk,27,19461.0,False,False,True,81.3,High
2636,Gates,27,10324.0,False,False,False,30.8,High
2697,Wilson,27,79078.0,False,False,False,214.3,High
2643,Haywood,27,62831.0,False,False,True,112.2,High
2600,Alamance,27,175029.0,False,False,False,404.8,High
2676,Richmond,27,43006.0,False,True,False,90.7,High
2664,New Hanover,27,230423.0,False,False,False,1174.0,High
2640,Guilford,27,545484.0,False,False,False,838.0,High
2695,Wayne,27,115895.0,False,False,False,211.8,High
2683,Stanly,27,62143.0,True,False,False,158.2,High
2678,Rockingham,27,90457.0,False,False,False,161.0,High
2614,Camden,27,10537.0,False,False,False,43.1,High
2632,Edgecombe,27,48604.0,False,False,False,96.7,High
2760,Mitchell,28,14783.0,False,False,True,67.4,High
2788,Tyrrell,28,3315.0,False,False,False,8.3,High
2791,Wake,28,1154170.0,False,True,False,1353.3,High
2743,Haywood,28,62831.0,False,False,True,112.2,High
2750,Johnston,28,224833.0,False,False,False,272.7,High
2772,Person,28,39048.0,False,True,False,99.7,High
2769,Pasquotank,28,40966.0,False,False,False,178.8,High
2717,Catawba,28,162841.0,False,False,False,400.2,High
2709,Brunswick,28,144821.0,False,False,False,160.8,High
2739,Greene,28,19978.0,False,False,False,76.7,High
2756,Madison,28,21146.0,False,False,True,47.1,High
2780,Rutherford,28,63870.0,False,False,True,114.0,High
2700,Alamance,28,175029.0,False,False,False,404.8,High
2793,Washington,28,10708.0,False,False,False,31.8,High
2764,New Hanover,28,230423.0,False,False,False,1174.0,High
2754,Lincoln,28,88742.0,True,False,False,293.4,High
2762,Moore,28,102966.0,False,True,False,142.9,High
2730,Duplin,28,48249.0,False,False,False,59.8,High
2738,Granville,28,60720.0,False,True,False,114.6,High
2752,Lee,28,64360.0,False,True,False,248.1,High
2720,Chowan,28,13646.0,False,False,False,79.4,High
2782,Scotland,28,33662.0,False,True,False,107.1,High
2704,Ashe,28,26506.0,False,False,False,62.3,High
2794,Watauga,28,54804.0,False,False,False,173.1,High
2774,Polk,28,19461.0,False,False,True,81.3,High
2714,Camden,28,10537.0,False,False,False,43.1,High
2747,Hyde,28,4595.0,False,False,False,7.5,High
2792,Warren,28,18621.0,False,True,False,43.4,High
2722,Cleveland,28,99332.0,False,False,True,214.4,High
2705,Avery,28,17347.0,False,False,True,72.0,High
2749,Jackson,28,41919.0,False,False,True,87.8,High
2745,Hertford,28,20374.0,False,False,False,61.0,High
2713,Caldwell,28,81319.0,False,False,False,170.9,High
2798,Yadkin,28,36925.0,False,False,False,111.1,High
2775,Randolph,28,143325.0,False,False,False,184.3,High
2785,Surry,28,70573.0,False,False,False,134.0,High
2728,Davidson,28,171752.0,False,False,False,305.4,High
2778,Rockingham,28,90457.0,False,False,False,161.0,High
2712,Cabarrus,28,232873.0,True,False,False,625.1,High
2719,Cherokee,28,28738.0,False,False,True,63.2,High
2744,Henderson,28,117429.0,False,False,True,311.8,High
2751,Jones,28,9076.0,False,False,False,19.5,High
2784,Stokes,28,44422.0,False,False,False,99.1,High
2729,Davie,28,43127.0,False,False,False,162.0,High
2790,Vance,28,41665.0,False,True,False,168.7,High
2718,Chatham,28,77095.0,False,True,False,111.9,High
2707,Bertie,28,17302.0,False,False,False,25.7,High
2770,Pender,28,62250.0,False,False,False,69.1,High
2797,Wilson,28,79078.0,False,False,False,214.3,High
2703,Anson,28,22028.0,True,False,False,41.5,High
2734,Franklin,28,70655.0,False,True,False,139.4,High
2789,Union,28,244960.0,True,False,False,376.6,High
2777,Robeson,28,115899.0,False,False,False,123.0,High
2753,Lenoir,28,54323.0,False,False,False,138.1,High
2715,Carteret,28,69039.0,False,False,False,133.3,High
2781,Sampson,28,58371.0,False,False,False,62.4,High
2702,Alleghany,28,11057.0,False,False,False,46.4,High
2711,Burke,28,88398.0,False,False,True,173.0,High
2736,Gates,28,10324.0,False,False,False,30.8,High
2741,Halifax,28,47859.0,False,False,False,67.2,High
2746,Hoke,28,53783.0,False,True,False,133.5,High
2757,Martin,28,21503.0,False,False,False,48.3,High
2708,Bladen,28,29171.0,False,False,False,33.8,High
2731,Durham,28,331347.0,False,True,False,1133.7,High
2732,Edgecombe,28,48604.0,False,False,False,96.7,High
2779,Rowan,28,148565.0,False,False,False,287.1,High
2759,Mecklenburg,28,1128426.0,True,False,False,2130.4,High
2776,Richmond,28,43006.0,False,True,False,90.7,High
2748,Iredell,28,192986.0,False,False,False,325.0,High
2742,Harnett,28,134986.0,False,True,False,224.5,High
2740,Guilford,28,545484.0,False,False,False,838.0,High
2701,Alexander,28,36172.0,False,False,False,140.2,High
2795,Wayne,28,115895.0,False,False,False,211.8,High
2783,Stanly,28,62143.0,True,False,False,158.2,High
2710,Buncombe,28,271638.0,False,False,True,410.4,High
2796,Wilkes,28,65151.0,False,False,False,87.5,High
2763,Nash,28,96101.0,False,False,False,175.7,High
2716,Caswell,28,22400.0,False,True,False,53.5,High
2706,Beaufort,28,44150.0,False,False,False,53.6,High
2726,Currituck,28,29385.0,False,False,False,107.3,High
2799,Yancey,28,18320.0,False,False,True,59.1,High
2721,Clay,28,11238.0,False,False,True,51.6,High
2773,Pitt,28,173536.0,False,False,False,261.0,High
2767,Orange,28,148331.0,False,True,False,374.0,High
2724,Craven,28,102568.0,False,False,False,142.5,High
2755,Macon,28,37041.0,False,False,True,71.8,High
2786,Swain,28,14046.0,False,False,True,26.8,High
2733,Forsyth,28,387703.0,False,False,False,938.1,High
2725,Cumberland,28,341793.0,False,True,False,512.9,High
2765,Northampton,28,16953.0,False,True,False,32.6,High
2758,McDowell,28,44151.0,False,False,True,101.3,High
2771,Perquimans,28,13049.0,False,False,False,52.6,High
2761,Montgomery,28,25485.0,False,True,False,52.4,High
2737,Graham,28,7935.0,False,False,True,27.5,High
2766,Onslow,28,207928.0,False,False,False,268.4,High
2727,Dare,28,37817.0,False,False,False,96.3,High
2768,Pamlico,28,12215.0,False,False,False,36.5,High
2735,Gaston,28,233387.0,True,False,False,640.7,High
2723,Columbus,28,49795.0,False,False,False,54.0,High
2787,Transylvania,28,32825.0,False,False,True,87.2,High
2811,Burke,29,88398.0,False,False,True,173.0,High
2852,Lee,29,64360.0,False,True,False,248.1,High
2897,Wilson,29,79078.0,False,False,False,214.3,High
2819,Cherokee,29,28738.0,False,False,True,63.2,High
2870,Pender,29,62250.0,False,False,False,69.1,High
2890,Vance,29,41665.0,False,True,False,168.7,High
2802,Alleghany,29,11057.0,False,False,False,46.4,High
2887,Transylvania,29,32825.0,False,False,True,87.2,High
2898,Yadkin,29,36925.0,False,False,False,111.1,High
2843,Haywood,29,62831.0,False,False,True,112.2,High
2832,Edgecombe,29,48604.0,False,False,False,96.7,High
2833,Forsyth,29,387703.0,False,False,False,938.1,High
2867,Orange,29,148331.0,False,True,False,374.0,High
2877,Robeson,29,115899.0,False,False,False,123.0,High
2815,Carteret,29,69039.0,False,False,False,133.3,High
2823,Columbus,29,49795.0,False,False,False,54.0,High
2860,Mitchell,29,14783.0,False,False,True,67.4,High
2861,Montgomery,29,25485.0,False,True,False,52.4,High
2842,Harnett,29,134986.0,False,True,False,224.5,High
2851,Jones,29,9076.0,False,False,False,19.5,High
2824,Craven,29,102568.0,False,False,False,142.5,High
2884,Stokes,29,44422.0,False,False,False,99.1,High
2886,Swain,29,14046.0,False,False,True,26.8,High
2821,Clay,29,11238.0,False,False,True,51.6,High
