,date,county,Population,cases,Hotspot
2283,2021-07-24,Chowan,13646.0,1525,True
2383,2021-07-25,Chowan,13646.0,1525,True
2483,2021-07-26,Chowan,13646.0,1534,True
2583,2021-07-27,Chowan,13646.0,1533,True
2683,2021-07-28,Chowan,13646.0,1537,True
2783,2021-07-29,Chowan,13646.0,1540,True
2883,2021-07-30,Chowan,13646.0,1542,True
2983,2021-07-31,Chowan,13646.0,1542,True
3083,2021-08-01,Chowan,13646.0,1542,True
3183,2021-08-02,Chowan,13646.0,1551,True
3283,2021-08-03,Chowan,13646.0,1554,True
3383,2021-08-04,Chowan,13646.0,1557,True
3483,2021-08-05,Chowan,13646.0,1558,True
3583,2021-08-06,Chowan,13646.0,1566,True
3683,2021-08-07,Chowan,13646.0,1566,True
3783,2021-08-08,Chowan,13646.0,1566,True
3883,2021-08-09,Chowan,13646.0,1587,True
3983,2021-08-10,Chowan,13646.0,1589,True
4083,2021-08-11,Chowan,13646.0,1595,True
4183,2021-08-12,Chowan,13646.0,1599,True
4283,2021-08-13,Chowan,13646.0,1602,True
4383,2021-08-14,Chowan,13646.0,1602,True
4483,2021-08-15,Chowan,13646.0,1602,True
4583,2021-08-16,Chowan,13646.0,1633,True
4683,2021-08-17,Chowan,13646.0,1636,True
4783,2021-08-18,Chowan,13646.0,1646,True
4883,2021-08-19,Chowan,13646.0,1654,True
4983,2021-08-20,Chowan,13646.0,1662,True
5083,2021-08-21,Chowan,13646.0,1662,True
5183,2021-08-22,Chowan,13646.0,1662,True
5283,2021-08-23,Chowan,13646.0,1690,True
5383,2021-08-24,Chowan,13646.0,1694,True
5483,2021-08-25,Chowan,13646.0,1705,True
5583,2021-08-26,Chowan,13646.0,1725,True
5683,2021-08-27,Chowan,13646.0,1742,True
5783,2021-08-28,Chowan,13646.0,1742,True
5883,2021-08-29,Chowan,13646.0,1742,True
5983,2021-08-30,Chowan,13646.0,1769,True
6083,2021-08-31,Chowan,13646.0,1775,True
6183,2021-09-01,Chowan,13646.0,1784,True
6283,2021-09-02,Chowan,13646.0,1807,True
6383,2021-09-03,Chowan,13646.0,1823,True
6483,2021-09-04,Chowan,13646.0,1823,True
6583,2021-09-05,Chowan,13646.0,1823,True
6683,2021-09-06,Chowan,13646.0,1823,True
6783,2021-09-07,Chowan,13646.0,1865,True
6883,2021-09-08,Chowan,13646.0,1872,True
6983,2021-09-09,Chowan,13646.0,1876,True
7083,2021-09-10,Chowan,13646.0,1893,True
7183,2021-09-11,Chowan,13646.0,1893,True
7283,2021-09-12,Chowan,13646.0,1893,True
7383,2021-09-13,Chowan,13646.0,1967,True
7483,2021-09-14,Chowan,13646.0,1986,True
7583,2021-09-15,Chowan,13646.0,1999,True
7683,2021-09-16,Chowan,13646.0,2016,True
7783,2021-09-17,Chowan,13646.0,2038,True
7883,2021-09-18,Chowan,13646.0,2038,True
7983,2021-09-19,Chowan,13646.0,2038,True
8083,2021-09-20,Chowan,13646.0,2083,True
8183,2021-09-21,Chowan,13646.0,2091,True
8283,2021-09-22,Chowan,13646.0,2106,True
8383,2021-09-23,Chowan,13646.0,2119,True
8483,2021-09-24,Chowan,13646.0,2132,True
8583,2021-09-25,Chowan,13646.0,2132,True
8683,2021-09-26,Chowan,13646.0,2132,True
8783,2021-09-27,Chowan,13646.0,2171,True
8883,2021-09-28,Chowan,13646.0,2172,True
8983,2021-09-29,Chowan,13646.0,2173,True
9083,2021-09-30,Chowan,13646.0,2181,True
9183,2021-10-01,Chowan,13646.0,2190,True
9283,2021-10-02,Chowan,13646.0,2190,True
9383,2021-10-03,Chowan,13646.0,2190,True
9483,2021-10-04,Chowan,13646.0,2204,True
9583,2021-10-05,Chowan,13646.0,2204,True
9683,2021-10-06,Chowan,13646.0,2205,True
9783,2021-10-07,Chowan,13646.0,2205,True
9883,2021-10-08,Chowan,13646.0,2209,True
9983,2021-10-09,Chowan,13646.0,2209,True
10083,2021-10-10,Chowan,13646.0,2209,True
10183,2021-10-11,Chowan,13646.0,2233,True
10283,2021-10-12,Chowan,13646.0,2234,True
10383,2021-10-13,Chowan,13646.0,2239,True
10483,2021-10-14,Chowan,13646.0,2244,True
10583,2021-10-15,Chowan,13646.0,2247,True
10683,2021-10-16,Chowan,13646.0,2247,True
10783,2021-10-17,Chowan,13646.0,2247,True
10883,2021-10-18,Chowan,13646.0,2255,True
10983,2021-10-19,Chowan,13646.0,2259,True
11083,2021-10-20,Chowan,13646.0,2261,True
11183,2021-10-21,Chowan,13646.0,2270,True
11283,2021-10-22,Chowan,13646.0,2278,True
